NPI	NPPES_PROVIDER_LAST_ORG_NAME	NPPES_PROVIDER_FIRST_NAME	NPPES_PROVIDER_CITY	NPPES_PROVIDER_STATE	SPECIALTY_DESC	DESCRIPTION_FLAG	DRUG_NAME	GENERIC_NAME	BENE_COUNT	TOTAL_CLAIM_COUNT	TOTAL_DAY_SUPPLY	TOTAL_DRUG_COST	BENE_COUNT_GE65	BENE_COUNT_GE65_REDACT_FLAG	TOTAL_CLAIM_COUNT_GE65	GE65_REDACT_FLAG	TOTAL_DAY_SUPPLY_GE65	TOTAL_DRUG_COST_GE65
1336237643	AAFEDT	SARAH	TULSA	OK	Physician Assistant	S	QUETIAPINE FUMARATE	QUETIAPINE FUMARATE		12	335	2014.74	0		0		0	0
1336237643	AAFEDT	SARAH	TULSA	OK	Physician Assistant	S	RISPERIDONE	RISPERIDONE		51	1510	1260.25		*	28		836	905.92
1336237643	AAFEDT	SARAH	TULSA	OK	Physician Assistant	S	SEROQUEL XR	QUETIAPINE FUMARATE		19	570	7434.78	0		0		0	0
1336237643	AAFEDT	SARAH	TULSA	OK	Physician Assistant	S	SERTRALINE HCL	SERTRALINE HCL		47	1360	383.14		*	14		374	144.66
1336237643	AAFEDT	SARAH	TULSA	OK	Physician Assistant	S	TEMAZEPAM	TEMAZEPAM		12	360	65.25		*	12		360	65.25
1336237643	AAFEDT	SARAH	TULSA	OK	Physician Assistant	S	TRAZODONE HCL	TRAZODONE HCL		12	360	85.1		*		*		
1083663520	AAFLAQ	OSAMA	CARBONDALE	IL	Emergency Medicine	S	CIPROFLOXACIN HCL	CIPROFLOXACIN HCL	17	17	161	105.68		#		#		
1083663520	AAFLAQ	OSAMA	CARBONDALE	IL	Emergency Medicine	S	HYDROCODONE-ACETAMINOPHEN	HYDROCODONE/ACETAMINOPHEN	43	47	146	216.85	24		24		76	117.45
1083663520	AAFLAQ	OSAMA	CARBONDALE	IL	Emergency Medicine	S	METHYLPREDNISOLONE	METHYLPREDNISOLONE	12	12	72	271.06		*		*		
1972580140	AAFREEN	TAHMINA	WATERTOWN	WI	Obstetrics/Gynecology	S	ESTRADIOL	ESTRADIOL		11	990	117.2		*		*		
1972580140	AAFREEN	TAHMINA	WATERTOWN	WI	Obstetrics/Gynecology	S	PREMARIN	ESTROGENS, CONJUGATED	17	29	1470	5255.86		#		#		
1972580140	AAFREEN	TAHMINA	WATERTOWN	WI	Obstetrics/Gynecology	S	TERCONAZOLE	TERCONAZOLE		12	94	828.62		*		*		
1144286097	AAGAARD	EVA	AURORA	CO	Internal Medicine	S	ADVAIR DISKUS	FLUTICASONE/SALMETEROL		13	510	4540.23		*		*		
1144286097	AAGAARD	EVA	AURORA	CO	Internal Medicine	S	ALFUZOSIN HCL	ALFUZOSIN HCL		15	570	297.86		#		#		
1144286097	AAGAARD	EVA	AURORA	CO	Internal Medicine	S	ATENOLOL	ATENOLOL		12	720	94.52		*		*		
1144286097	AAGAARD	EVA	AURORA	CO	Internal Medicine	S	BYETTA	EXENATIDE		11	330	4011.75		*	11		330	4011.75
1144286097	AAGAARD	EVA	AURORA	CO	Internal Medicine	S	FUROSEMIDE	FUROSEMIDE		15	450	89.26		#		#		
1144286097	AAGAARD	EVA	AURORA	CO	Internal Medicine	S	HYDROCODONE-ACETAMINOPHEN	HYDROCODONE/ACETAMINOPHEN	11	21	582	552.52		#		#		
1144286097	AAGAARD	EVA	AURORA	CO	Internal Medicine	S	LEVOTHYROXINE SODIUM	LEVOTHYROXINE SODIUM		15	1230	197.43		*		*		
1144286097	AAGAARD	EVA	AURORA	CO	Internal Medicine	S	LISINOPRIL	LISINOPRIL		11	930	140.91		*		*		
1144286097	AAGAARD	EVA	AURORA	CO	Internal Medicine	S	LOSARTAN POTASSIUM	LOSARTAN POTASSIUM		15	570	179.8		*	15		570	179.8
1144286097	AAGAARD	EVA	AURORA	CO	Internal Medicine	S	OMEPRAZOLE	OMEPRAZOLE		33	1470	726.32		*	22		900	439.81
1083750863	AAGAARD	JAIME	ALBUQUERQUE	NM	Emergency Medicine	S	CEPHALEXIN	CEPHALEXIN	21	21	135	147.11		#		#		
1083750863	AAGAARD	JAIME	ALBUQUERQUE	NM	Emergency Medicine	S	HYDROCODONE-ACETAMINOPHEN	HYDROCODONE/ACETAMINOPHEN	11	11	21	37.75		*		*		
1083750863	AAGAARD	JAIME	ALBUQUERQUE	NM	Emergency Medicine	S	OXYCODONE HCL	OXYCODONE HCL	12	12	37	68.93		*		*		
1083750863	AAGAARD	JAIME	ALBUQUERQUE	NM	Emergency Medicine	S	OXYCODONE-ACETAMINOPHEN	OXYCODONE HCL/ACETAMINOPHEN	18	18	57	59.81		#		#		
1083750863	AAGAARD	JAIME	ALBUQUERQUE	NM	Emergency Medicine	S	PREDNISONE	PREDNISONE	17	17	121	63.15		#		#		
1417021205	AAGAARD	JEFFREY	WEST DES MOINES	IA	Dentist	T	AMOXICILLIN	AMOXICILLIN	20	36	97	93.62		#		#		
1750496923	AAGAARD	JON	WHEATON	IL	Family Practice	S	ALENDRONATE SODIUM	ALENDRONATE SODIUM		39	2072	532.93		*	39		2072	532.93
1750496923	AAGAARD	JON	WHEATON	IL	Family Practice	S	ALLOPURINOL	ALLOPURINOL		15	1350	165.77		*	15		1350	165.77
1750496923	AAGAARD	JON	WHEATON	IL	Family Practice	S	AMLODIPINE BESYLATE	AMLODIPINE BESYLATE	17	82	4396	1006.91	17		82		4396	1006.91
1750496923	AAGAARD	JON	WHEATON	IL	Family Practice	S	AMOXICILLIN	AMOXICILLIN	12	17	131	119.75	12		17		131	119.75
1750496923	AAGAARD	JON	WHEATON	IL	Family Practice	S	ATORVASTATIN CALCIUM	ATORVASTATIN CALCIUM	25	76	5430	2337.97	25		76		5430	2337.97
1750496923	AAGAARD	JON	WHEATON	IL	Family Practice	S	AZITHROMYCIN	AZITHROMYCIN	13	14	71	155.31		#		#		
1750496923	AAGAARD	JON	WHEATON	IL	Family Practice	S	CELEBREX	CELECOXIB		30	1440	9163.33		*	30		1440	9163.33
1750496923	AAGAARD	JON	WHEATON	IL	Family Practice	S	CLONAZEPAM	CLONAZEPAM		12	660	95.17		*	12		660	95.17
1750496923	AAGAARD	JON	WHEATON	IL	Family Practice	S	CLOPIDOGREL	CLOPIDOGREL BISULFATE		15	954	287.22		*	15		954	287.22
1750496923	AAGAARD	JON	WHEATON	IL	Family Practice	S	CRESTOR	ROSUVASTATIN CALCIUM		23	1410	7799.18		*	23		1410	7799.18
1750496923	AAGAARD	JON	WHEATON	IL	Family Practice	S	CYCLOBENZAPRINE HCL	CYCLOBENZAPRINE HCL		12	335	45.44		*	12		335	45.44
1750496923	AAGAARD	JON	WHEATON	IL	Family Practice	S	DETROL LA	TOLTERODINE TARTRATE		15	730	4840.72		*	15		730	4840.72
1750496923	AAGAARD	JON	WHEATON	IL	Family Practice	S	DILTIAZEM 24HR CD	DILTIAZEM HCL		12	540	415.65		*	12		540	415.65
1750496923	AAGAARD	JON	WHEATON	IL	Family Practice	S	DIOVAN	VALSARTAN		22	960	4172.46		*	22		960	4172.46
1750496923	AAGAARD	JON	WHEATON	IL	Family Practice	S	DONEPEZIL HCL	DONEPEZIL HCL		37	1065	396.6		*	37		1065	396.6
1750496923	AAGAARD	JON	WHEATON	IL	Family Practice	S	ENALAPRIL MALEATE	ENALAPRIL MALEATE		12	540	95.32		*	12		540	95.32
1750496923	AAGAARD	JON	WHEATON	IL	Family Practice	S	FUROSEMIDE	FUROSEMIDE		12	465	35.66		*	12		465	35.66
1750496923	AAGAARD	JON	WHEATON	IL	Family Practice	S	GABAPENTIN	GABAPENTIN		13	870	315.78		*	13		870	315.78
1750496923	AAGAARD	JON	WHEATON	IL	Family Practice	S	LABETALOL HCL	LABETALOL HCL		19	1470	1339.07		*	19		1470	1339.07
1750496923	AAGAARD	JON	WHEATON	IL	Family Practice	S	LEVOTHYROXINE SODIUM	LEVOTHYROXINE SODIUM	25	100	7339	1556.11		#		#		
1750496923	AAGAARD	JON	WHEATON	IL	Family Practice	S	LOSARTAN POTASSIUM	LOSARTAN POTASSIUM	15	60	4020	960.33	15		60		4020	960.33
1750496923	AAGAARD	JON	WHEATON	IL	Family Practice	S	LOSARTAN-HYDROCHLOROTHIAZIDE	LOSARTAN/HYDROCHLOROTHIAZIDE		31	1890	489.75		#		#		
1750496923	AAGAARD	JON	WHEATON	IL	Family Practice	S	METFORMIN HCL	METFORMIN HCL		23	1820	674.91		*	23		1820	674.91
1750496923	AAGAARD	JON	WHEATON	IL	Family Practice	S	METHYLPREDNISOLONE	METHYLPREDNISOLONE	17	21	126	499.15		#		#		
1750496923	AAGAARD	JON	WHEATON	IL	Family Practice	S	METOPROLOL SUCCINATE	METOPROLOL SUCCINATE		36	2940	2442.41		*	36		2940	2442.41
1750496923	AAGAARD	JON	WHEATON	IL	Family Practice	S	METOPROLOL TARTRATE	METOPROLOL TARTRATE		12	360	71.24		*	12		360	71.24
1750496923	AAGAARD	JON	WHEATON	IL	Family Practice	S	MIRTAZAPINE	MIRTAZAPINE		15	544	278.55		*	15		544	278.55
1750496923	AAGAARD	JON	WHEATON	IL	Family Practice	S	MONTELUKAST SODIUM	MONTELUKAST SODIUM		24	694	473.99		*	24		694	473.99
1750496923	AAGAARD	JON	WHEATON	IL	Family Practice	S	NAMENDA	MEMANTINE HCL		46	1346	12422.76		*	46		1346	12422.76
1750496923	AAGAARD	JON	WHEATON	IL	Family Practice	S	NITROFURANTOIN MONO-MACRO	NITROFURANTOIN MONOHYD/M-CRYST	14	16	116	555.64		#		#		
1750496923	AAGAARD	JON	WHEATON	IL	Family Practice	S	NIZATIDINE	NIZATIDINE		11	330	327.28		*	11		330	327.28
1750496923	AAGAARD	JON	WHEATON	IL	Family Practice	S	OMEPRAZOLE	OMEPRAZOLE		35	2445	1046.51		*	35		2445	1046.51
1750496923	AAGAARD	JON	WHEATON	IL	Family Practice	S	PANTOPRAZOLE SODIUM	PANTOPRAZOLE SODIUM		12	720	187.04		*	12		720	187.04
1750496923	AAGAARD	JON	WHEATON	IL	Family Practice	S	POTASSIUM CHLORIDE	POTASSIUM CHLORIDE		13	630	503.69		*	13		630	503.69
1750496923	AAGAARD	JON	WHEATON	IL	Family Practice	S	PRAVASTATIN SODIUM	PRAVASTATIN SODIUM	13	37	3030	835.67	13		37		3030	835.67
1750496923	AAGAARD	JON	WHEATON	IL	Family Practice	S	PREDNISONE	PREDNISONE		17	305	78.06		*	17		305	78.06
1750496923	AAGAARD	JON	WHEATON	IL	Family Practice	S	PROPRANOLOL HCL	PROPRANOLOL HCL		13	390	340.92		*	13		390	340.92
1750496923	AAGAARD	JON	WHEATON	IL	Family Practice	S	RANITIDINE HCL	RANITIDINE HCL		14	394	204.34		*	14		394	204.34
1750496923	AAGAARD	JON	WHEATON	IL	Family Practice	S	SIMVASTATIN	SIMVASTATIN	15	52	4080	945.59	15		52		4080	945.59
1750496923	AAGAARD	JON	WHEATON	IL	Family Practice	S	SYMBICORT	BUDESONIDE/FORMOTEROL FUMARATE		15	510	4285.97		*	15		510	4285.97
1750496923	AAGAARD	JON	WHEATON	IL	Family Practice	S	TAMSULOSIN HCL	TAMSULOSIN HCL		29	2070	954.3		*	29		2070	954.3
1750496923	AAGAARD	JON	WHEATON	IL	Family Practice	S	TRIAMTERENE-HCTZ	TRIAMTERENE/HYDROCHLOROTHIAZID		12	960	227.89		*	12		960	227.89
1750496923	AAGAARD	JON	WHEATON	IL	Family Practice	S	VALSARTAN-HYDROCHLOROTHIAZIDE	VALSARTAN/HYDROCHLOROTHIAZIDE		11	390	724.27		*	11		390	724.27
1750496923	AAGAARD	JON	WHEATON	IL	Family Practice	S	VANCOMYCIN HCL	VANCOMYCIN HCL		21	294	978.16		*	21		294	978.16
1750496923	AAGAARD	JON	WHEATON	IL	Family Practice	S	WARFARIN SODIUM	WARFARIN SODIUM	34	59	2105	512.48		#		#		
1750496923	AAGAARD	JON	WHEATON	IL	Family Practice	S	ZOLPIDEM TARTRATE	ZOLPIDEM TARTRATE	11	41	1395	268.3	11		41		1395	268.3
1013964634	AAGESEN	CARL	DES MOINES	IA	Psychiatry	S	ABILIFY	ARIPIPRAZOLE	21	140	3756	90497.57		*	18		516	9806.9
1013964634	AAGESEN	CARL	DES MOINES	IA	Psychiatry	S	ALPRAZOLAM	ALPRAZOLAM		55	1710	561.95	0		0		0	0
1013964634	AAGESEN	CARL	DES MOINES	IA	Psychiatry	S	AMITRIPTYLINE HCL	AMITRIPTYLINE HCL		17	511	59.73	0		0		0	0
1013964634	AAGESEN	CARL	DES MOINES	IA	Psychiatry	S	AMPHETAMINE SALT COMBO	DEXTROAMPHETAMINE/AMPHETAMINE		25	750	1850.58	0		0		0	0
1013964634	AAGESEN	CARL	DES MOINES	IA	Psychiatry	S	BENZTROPINE MESYLATE	BENZTROPINE MESYLATE	23	100	2983	788.61		*		*		
1013964634	AAGESEN	CARL	DES MOINES	IA	Psychiatry	S	BUPROPION HCL SR	BUPROPION HCL	21	81	2460	2860.65		*	11		360	413.03
1013964634	AAGESEN	CARL	DES MOINES	IA	Psychiatry	S	BUPROPION XL	BUPROPION HCL	16	91	3030	6165.32	0		0		0	0
1013964634	AAGESEN	CARL	DES MOINES	IA	Psychiatry	S	CITALOPRAM HBR	CITALOPRAM HYDROBROMIDE	18	117	3564	905.15	0		0		0	0
1013964634	AAGESEN	CARL	DES MOINES	IA	Psychiatry	S	CLONAZEPAM	CLONAZEPAM	56	340	9821	2646.02		*	22		652	185.38
1013964634	AAGESEN	CARL	DES MOINES	IA	Psychiatry	S	CYMBALTA	DULOXETINE HCL		44	1320	16873.25		*		*		
1013964634	AAGESEN	CARL	DES MOINES	IA	Psychiatry	S	DIAZEPAM	DIAZEPAM		64	1917	402.43		*		*		
1013964634	AAGESEN	CARL	DES MOINES	IA	Psychiatry	S	DIVALPROEX SODIUM	DIVALPROEX SODIUM		28	840	578.34		*	12		360	184.8
1013964634	AAGESEN	CARL	DES MOINES	IA	Psychiatry	S	DIVALPROEX SODIUM ER	DIVALPROEX SODIUM	11	68	2078	7879.52		*		*		
1013964634	AAGESEN	CARL	DES MOINES	IA	Psychiatry	S	ESCITALOPRAM OXALATE	ESCITALOPRAM OXALATE	12	63	1997	4075.95		*		*		
1013964634	AAGESEN	CARL	DES MOINES	IA	Psychiatry	S	FLUOXETINE HCL	FLUOXETINE HCL	12	82	2396	897.34		*		*		
1013964634	AAGESEN	CARL	DES MOINES	IA	Psychiatry	S	FLUPHENAZINE HCL	FLUPHENAZINE HCL		14	430	273.14	0		0		0	0
1013964634	AAGESEN	CARL	DES MOINES	IA	Psychiatry	S	GABAPENTIN	GABAPENTIN		13	390	243.07		*		*		
1013964634	AAGESEN	CARL	DES MOINES	IA	Psychiatry	S	HALOPERIDOL	HALOPERIDOL		37	1260	484.58		*		*		
1013964634	AAGESEN	CARL	DES MOINES	IA	Psychiatry	S	HALOPERIDOL DECANOATE	HALOPERIDOL DECANOATE		11	336	446.93	0		0		0	0
1013964634	AAGESEN	CARL	DES MOINES	IA	Psychiatry	S	HYDROXYZINE PAMOATE	HYDROXYZINE PAMOATE		22	660	194.01	0		0		0	0
1013964634	AAGESEN	CARL	DES MOINES	IA	Psychiatry	S	INVEGA SUSTENNA	PALIPERIDONE PALMITATE		33	924	59501.8	0		0		0	0
1013964634	AAGESEN	CARL	DES MOINES	IA	Psychiatry	S	LAMOTRIGINE	LAMOTRIGINE		44	1296	574.99		*		*		
1013964634	AAGESEN	CARL	DES MOINES	IA	Psychiatry	S	LITHIUM CARBONATE	LITHIUM CARBONATE		13	384	272.52		*		*		
1013964634	AAGESEN	CARL	DES MOINES	IA	Psychiatry	S	LORAZEPAM	LORAZEPAM	24	158	4192	1718.09		*	32		881	384.71
1013964634	AAGESEN	CARL	DES MOINES	IA	Psychiatry	S	METHYLPHENIDATE ER	METHYLPHENIDATE HCL		11	330	1546.25	0		0		0	0
1013964634	AAGESEN	CARL	DES MOINES	IA	Psychiatry	S	MIRTAZAPINE	MIRTAZAPINE	21	81	2370	962.84		*		*		
1013964634	AAGESEN	CARL	DES MOINES	IA	Psychiatry	S	NALTREXONE HCL	NALTREXONE HCL		38	1145	2967.19	0		0		0	0
1013964634	AAGESEN	CARL	DES MOINES	IA	Psychiatry	S	NAMENDA	MEMANTINE HCL		12	360	3229.47	0		0		0	0
1013964634	AAGESEN	CARL	DES MOINES	IA	Psychiatry	S	OLANZAPINE	OLANZAPINE	11	86	2533	7016.83		*	13		390	2401.72
1013964634	AAGESEN	CARL	DES MOINES	IA	Psychiatry	S	OXCARBAZEPINE	OXCARBAZEPINE		29	642	808.02	0		0		0	0
1013964634	AAGESEN	CARL	DES MOINES	IA	Psychiatry	S	PRAZOSIN HCL	PRAZOSIN HCL		17	510	280.11	0		0		0	0
1013964634	AAGESEN	CARL	DES MOINES	IA	Psychiatry	S	PRISTIQ ER	DESVENLAFAXINE SUCCINATE		13	390	2295.46	0		0		0	0
1013964634	AAGESEN	CARL	DES MOINES	IA	Psychiatry	S	QUETIAPINE FUMARATE	QUETIAPINE FUMARATE	36	241	6694	21240.24		*		*		
1013964634	AAGESEN	CARL	DES MOINES	IA	Psychiatry	S	RISPERIDONE	RISPERIDONE	31	164	4664	3381.16		*	21		572	819.3
1013964634	AAGESEN	CARL	DES MOINES	IA	Psychiatry	S	SEROQUEL XR	QUETIAPINE FUMARATE		29	990	21485.57	0		0		0	0
1013964634	AAGESEN	CARL	DES MOINES	IA	Psychiatry	S	SERTRALINE HCL	SERTRALINE HCL		58	1706	455.37	0		0		0	0
1013964634	AAGESEN	CARL	DES MOINES	IA	Psychiatry	S	TEGRETOL XR	CARBAMAZEPINE		16	442	2709.23	0		0		0	0
1013964634	AAGESEN	CARL	DES MOINES	IA	Psychiatry	S	TOPIRAMATE	TOPIRAMATE		16	480	629.6	0		0		0	0
1013964634	AAGESEN	CARL	DES MOINES	IA	Psychiatry	S	TRAZODONE HCL	TRAZODONE HCL	28	163	4699	1135.49		*		*		
1013964634	AAGESEN	CARL	DES MOINES	IA	Psychiatry	S	VENLAFAXINE HCL ER	VENLAFAXINE HCL	19	100	2882	4512.14		*	12		340	210.91
1013964634	AAGESEN	CARL	DES MOINES	IA	Psychiatry	S	ZIPRASIDONE HCL	ZIPRASIDONE HCL	15	125	3736	31503.51	0		0		0	0
1013964634	AAGESEN	CARL	DES MOINES	IA	Psychiatry	S	ZOLPIDEM TARTRATE	ZOLPIDEM TARTRATE		53	1590	277.3		*	13		390	54.88
1356428510	AAHRENS	BRUCE	PEORIA	AZ	Dentist	T	AMOXICILLIN	AMOXICILLIN	23	27	230	134.22		#		#		
1770628661	AAKALU	GEETHA	THIELLS	NY	Psychiatry	S	ABILIFY	ARIPIPRAZOLE	21	303	9048	221469.13		*	115		3450	82669.43
1770628661	AAKALU	GEETHA	THIELLS	NY	Psychiatry	S	AMANTADINE	AMANTADINE HCL		37	1110	3763.02		*	13		390	1289.81
1770628661	AAKALU	GEETHA	THIELLS	NY	Psychiatry	S	BENZTROPINE MESYLATE	BENZTROPINE MESYLATE	20	236	7080	1852.3		*	25		750	179.09
1770628661	AAKALU	GEETHA	THIELLS	NY	Psychiatry	S	BUPROPION HCL	BUPROPION HCL		38	1140	701.23	0		0		0	0
1770628661	AAKALU	GEETHA	THIELLS	NY	Psychiatry	S	BUPROPION HCL SR	BUPROPION HCL		24	720	995.42	0		0		0	0
1770628661	AAKALU	GEETHA	THIELLS	NY	Psychiatry	S	BUSPIRONE HCL	BUSPIRONE HCL		64	1905	1076.93		*		*		
1770628661	AAKALU	GEETHA	THIELLS	NY	Psychiatry	S	CARBAMAZEPINE	CARBAMAZEPINE		21	630	342.32	0		0		0	0
1770628661	AAKALU	GEETHA	THIELLS	NY	Psychiatry	S	CHLORPROMAZINE HCL	CHLORPROMAZINE HCL		39	1170	8951.78	0		0		0	0
1770628661	AAKALU	GEETHA	THIELLS	NY	Psychiatry	S	CITALOPRAM HBR	CITALOPRAM HYDROBROMIDE	15	137	4110	852.21		*	33		990	138.84
1770628661	AAKALU	GEETHA	THIELLS	NY	Psychiatry	S	CLOMIPRAMINE HCL	CLOMIPRAMINE HCL		24	720	8833.79		*	12		360	3209.79
1770628661	AAKALU	GEETHA	THIELLS	NY	Psychiatry	S	CLONAZEPAM	CLONAZEPAM	22	243	6946	1791.2	0		0		0	0
1770628661	AAKALU	GEETHA	THIELLS	NY	Psychiatry	S	CYMBALTA	DULOXETINE HCL		56	1650	13947.42	0		0		0	0
1770628661	AAKALU	GEETHA	THIELLS	NY	Psychiatry	S	DEPAKOTE ER	DIVALPROEX SODIUM		12	360	6940.08	0		0		0	0
1770628661	AAKALU	GEETHA	THIELLS	NY	Psychiatry	S	DIVALPROEX SODIUM	DIVALPROEX SODIUM		114	3302	3018.99	0		0		0	0
1770628661	AAKALU	GEETHA	THIELLS	NY	Psychiatry	S	DIVALPROEX SODIUM ER	DIVALPROEX SODIUM	38	528	15780	49858.69		*	54		1620	5091.22
1770628661	AAKALU	GEETHA	THIELLS	NY	Psychiatry	S	EQUETRO	CARBAMAZEPINE		27	810	3786.57	0		0		0	0
1770628661	AAKALU	GEETHA	THIELLS	NY	Psychiatry	S	ESCITALOPRAM OXALATE	ESCITALOPRAM OXALATE	21	266	7965	14575.66		*	38		1140	2040.99
1770628661	AAKALU	GEETHA	THIELLS	NY	Psychiatry	S	FLUOXETINE DR	FLUOXETINE HCL		13	366	1600.19	0		0		0	0
1770628661	AAKALU	GEETHA	THIELLS	NY	Psychiatry	S	FLUOXETINE HCL	FLUOXETINE HCL		22	660	261.45	0		0		0	0
1770628661	AAKALU	GEETHA	THIELLS	NY	Psychiatry	S	FLUVOXAMINE MALEATE	FLUVOXAMINE MALEATE		17	510	566.34		*		*		
1770628661	AAKALU	GEETHA	THIELLS	NY	Psychiatry	S	GABAPENTIN	GABAPENTIN		79	2335	2523.12		*	22		640	222.38
1770628661	AAKALU	GEETHA	THIELLS	NY	Psychiatry	S	HALOPERIDOL	HALOPERIDOL		91	2730	3544.62		*	14		420	103.35
1770628661	AAKALU	GEETHA	THIELLS	NY	Psychiatry	S	INTUNIV	GUANFACINE HCL		12	360	2629.33	0		0		0	0
1770628661	AAKALU	GEETHA	THIELLS	NY	Psychiatry	S	INVEGA	PALIPERIDONE		24	700	17745.77	0		0		0	0
1770628661	AAKALU	GEETHA	THIELLS	NY	Psychiatry	S	LAMOTRIGINE	LAMOTRIGINE		24	720	345.03	0		0		0	0
1770628661	AAKALU	GEETHA	THIELLS	NY	Psychiatry	S	LITHIUM CARBONATE	LITHIUM CARBONATE		24	720	204.63	0		0		0	0
1770628661	AAKALU	GEETHA	THIELLS	NY	Psychiatry	S	LORAZEPAM	LORAZEPAM	17	143	4239	1031		*	23		690	184.84
1770628661	AAKALU	GEETHA	THIELLS	NY	Psychiatry	S	METHYLPHENIDATE HCL	METHYLPHENIDATE HCL		23	690	677.8	0		0		0	0
1770628661	AAKALU	GEETHA	THIELLS	NY	Psychiatry	S	MIRTAZAPINE	MIRTAZAPINE		15	450	203.55	0		0		0	0
1770628661	AAKALU	GEETHA	THIELLS	NY	Psychiatry	S	OLANZAPINE	OLANZAPINE	26	306	9180	47281.4		*	25		750	549.11
1770628661	AAKALU	GEETHA	THIELLS	NY	Psychiatry	S	OLANZAPINE ODT	OLANZAPINE		25	727	3294.59		*	12		360	1664.38
1770628661	AAKALU	GEETHA	THIELLS	NY	Psychiatry	S	PERPHENAZINE	PERPHENAZINE		30	900	2329.99	0		0		0	0
1770628661	AAKALU	GEETHA	THIELLS	NY	Psychiatry	S	QUETIAPINE FUMARATE	QUETIAPINE FUMARATE	29	533	15805	52078.3		*	184		5335	17525.56
1770628661	AAKALU	GEETHA	THIELLS	NY	Psychiatry	S	RISPERDAL CONSTA	RISPERIDONE MICROSPHERES		11	308	13048.33	0		0		0	0
1770628661	AAKALU	GEETHA	THIELLS	NY	Psychiatry	S	RISPERIDONE	RISPERIDONE	53	840	24912	14379.64		*	91		2730	1656.8
1770628661	AAKALU	GEETHA	THIELLS	NY	Psychiatry	S	SEROQUEL XR	QUETIAPINE FUMARATE		35	990	15197.55	0		0		0	0
1770628661	AAKALU	GEETHA	THIELLS	NY	Psychiatry	S	SERTRALINE HCL	SERTRALINE HCL	11	138	4077	1033.59		*	33		967	305.75
1770628661	AAKALU	GEETHA	THIELLS	NY	Psychiatry	S	THIORIDAZINE HCL	THIORIDAZINE HCL		13	364	46.51	0		0		0	0
1770628661	AAKALU	GEETHA	THIELLS	NY	Psychiatry	S	THIOTHIXENE	THIOTHIXENE		22	660	658.81	0		0		0	0
1770628661	AAKALU	GEETHA	THIELLS	NY	Psychiatry	S	TOPIRAMATE	TOPIRAMATE		16	480	217.15	0		0		0	0
1770628661	AAKALU	GEETHA	THIELLS	NY	Psychiatry	S	TRAZODONE HCL	TRAZODONE HCL		73	2190	897.59	0		0		0	0
1770628661	AAKALU	GEETHA	THIELLS	NY	Psychiatry	S	TRIHEXYPHENIDYL HCL	TRIHEXYPHENIDYL HCL		31	930	245.35		*		*		
1770628661	AAKALU	GEETHA	THIELLS	NY	Psychiatry	S	VENLAFAXINE HCL ER	VENLAFAXINE HCL		40	1200	957.47	0		0		0	0
1770628661	AAKALU	GEETHA	THIELLS	NY	Psychiatry	S	ZIPRASIDONE HCL	ZIPRASIDONE HCL		38	1125	5059.92	0		0		0	0
1770628661	AAKALU	GEETHA	THIELLS	NY	Psychiatry	S	ZOLPIDEM TARTRATE	ZOLPIDEM TARTRATE		14	397	59.7	0		0		0	0
1770628661	AAKALU	GEETHA	THIELLS	NY	Psychiatry	S	ZOLPIDEM TARTRATE ER	ZOLPIDEM TARTRATE		11	330	1341.12	0		0		0	0
1851598072	AAKALU	VINAY	CHICAGO	IL	Ophthalmology	S	ERYTHROMYCIN	ERYTHROMYCIN BASE		20	311	415.35		#		#		
1811198278	AAKER	BENJAMIN	DALLAS	TX	Emergency Medicine	S	HYDROCODONE-ACETAMINOPHEN	HYDROCODONE/ACETAMINOPHEN	19	20	52	114.03		#		#		
1780778795	AAKER	JESSICA	NORWALK	CT	Certified Nurse Midwife	S	GABAPENTIN	GABAPENTIN		13	390	390.01	0		0		0	0
1871514117	AAKER	JOAN	FARGO	ND	Nurse Practitioner	S	ADVAIR DISKUS	FLUTICASONE/SALMETEROL		12	840	6808.49		*	12		840	6808.49
1871514117	AAKER	JOAN	FARGO	ND	Nurse Practitioner	S	AGGRENOX	ASPIRIN/DIPYRIDAMOLE		13	660	5775.32		*	13		660	5775.32
1871514117	AAKER	JOAN	FARGO	ND	Nurse Practitioner	S	ALENDRONATE SODIUM	ALENDRONATE SODIUM		20	1197	317.1		*	20		1197	317.1
1871514117	AAKER	JOAN	FARGO	ND	Nurse Practitioner	S	ALLOPURINOL	ALLOPURINOL		16	1440	183.42		*	16		1440	183.42
1871514117	AAKER	JOAN	FARGO	ND	Nurse Practitioner	S	ALPRAZOLAM	ALPRAZOLAM	11	22	778	101.04		#		#		
1871514117	AAKER	JOAN	FARGO	ND	Nurse Practitioner	S	AMLODIPINE BESYLATE	AMLODIPINE BESYLATE	38	102	7015	1270.27		#		#		
1871514117	AAKER	JOAN	FARGO	ND	Nurse Practitioner	S	AMOX TR-POTASSIUM CLAVULANATE	AMOXICILLIN/POTASSIUM CLAV		11	122	227.3		*		*		
1871514117	AAKER	JOAN	FARGO	ND	Nurse Practitioner	S	ATENOLOL	ATENOLOL	12	33	2730	340.54		#		#		
1871514117	AAKER	JOAN	FARGO	ND	Nurse Practitioner	S	ATORVASTATIN CALCIUM	ATORVASTATIN CALCIUM	13	44	3780	2353.18	13		44		3780	2353.18
